dof_value,model_name,n_samples,mtld_mean,mtld_std,mtld_sem,mtld_ci_lower,mtld_ci_upper,mtld_median,mtld_iqr,hdd_mean,hdd_std,hdd_sem,hdd_ci_lower,hdd_ci_upper,hdd_median,hdd_iqr,shannon_entropy_mean,shannon_entropy_std,shannon_entropy_sem,shannon_entropy_ci_lower,shannon_entropy_ci_upper,shannon_entropy_median,shannon_entropy_iqr,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_sem,mean_sentence_length_ci_lower,mean_sentence_length_ci_upper,mean_sentence_length_median,mean_sentence_length_iqr,lexical_density_mean,lexical_density_std,lexical_density_sem,lexical_density_ci_lower,lexical_density_ci_upper,lexical_density_median,lexical_density_iqr,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_sem,flesch_reading_ease_ci_lower,flesch_reading_ease_ci_upper,flesch_reading_ease_median,flesch_reading_ease_iqr,simpson_diversity_mean,simpson_diversity_std,simpson_diversity_sem,simpson_diversity_ci_lower,simpson_diversity_ci_upper,simpson_diversity_median,simpson_diversity_iqr,yule_k_mean,yule_k_std,yule_k_sem,yule_k_ci_lower,yule_k_ci_upper,yule_k_median,yule_k_iqr,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_sem,flesch_kincaid_grade_ci_lower,flesch_kincaid_grade_ci_upper,flesch_kincaid_grade_median,flesch_kincaid_grade_iqr,ttr_mean,ttr_std,ttr_sem,ttr_ci_lower,ttr_ci_upper,ttr_median,ttr_iqr,root_ttr_mean,root_ttr_std,root_ttr_sem,root_ttr_ci_lower,root_ttr_ci_upper,root_ttr_median,root_ttr_iqr,log_ttr_mean,log_ttr_std,log_ttr_sem,log_ttr_ci_lower,log_ttr_ci_upper,log_ttr_median,log_ttr_iqr
0.0,gemini-2.0-flash,2943,2.0142331892239915,0.5419657159223,0.00999025752459892,1.9946526442794974,2.033813734168486,2.0,0.5040171699309124,99.96383845566643,0.22010571398514825,0.004057291265380699,99.9558863109115,99.97179060042137,100.0,0.0,0.9996630979259349,0.0020208098709812144,3.725034707222735e-05,0.9995900885872617,0.999736107264608,1.0,0.0,4.72087339812099,2.0847096987891125,0.03842823658963357,4.645555438415924,4.796191357826055,4.0,1.6666666666666665,0.6227124364740743,0.10598051526778186,0.0019535786287017123,0.6188834927208517,0.6265413802272968,0.6666666666666666,0.16666666666666663,75.2531140054228,31.342843827445385,0.5777544080562406,74.12073617372332,76.38549183712229,90.99000000000004,40.254999999999995,0.9996383845566644,0.0022010571398514843,4.0572912653807024e-05,0.9995588631091151,0.9997179060042137,1.0,0.0,3.364892747185582,20.418886991309687,0.37638901025634625,2.6271838429064664,4.102601651464697,0.0,0.0,3.8336728777632576,5.0530065046446655,0.0931439660698223,3.6511140588891853,4.01623169663733,1.3133333333333361,6.33902777777778,0.9979627746950748,0.013166612206013102,0.00024270510624597622,0.9974870814279687,0.9984384679621808,1.0,0.0,2.016240436395901,0.5485004239442026,0.010110714251046593,1.9964238006058739,2.0360570721859284,2.0,0.5040171699309124,3.079852560043914,0.6265622197331048,0.011549656641409141,3.0572156489929485,3.10248947109488,2.8853900817779268,0.37595699291754725
0.5,gemini-2.0-flash,6376,3.143755890294651,0.9650422301198504,0.012085709866837201,3.1200683342280495,3.1674434463612524,3.162277660168379,1.6445020230815377,99.7588942604867,0.4584578616443201,0.005741498692047625,99.747641129833,99.7701473911404,100.0,0.3333333333333286,0.9973394919320047,0.00497428061215687,6.229542127632605e-05,0.9972173951499013,0.9974615887141081,1.0,0.004603377005398368,8.73606826787112,4.011840918481207,0.0502423042840809,8.63759516097402,8.834541374768222,8.0,5.5,0.669035246335671,0.1005027537006719,0.0012586466002567267,0.6665683443299041,0.671502148341438,0.6666666666666666,0.15000000000000002,52.69577614295629,29.771078317957922,0.3728382072244054,51.965026684735975,53.42652560117661,54.72500000000002,45.36536184210527,0.997588942604867,0.004584578616443206,5.7414986920476315e-05,0.99747641129833,0.997701473911404,1.0,0.0033333333333332993,22.743904535920763,43.061990323163116,0.5392869918963721,21.68692145447293,23.800887617368595,0.0,32.0,7.782037885820292,4.891032437332519,0.06125286245716858,7.6619844814542555,7.902091290186328,7.412490683229814,7.236111111111111,0.9849760818132044,0.03141421825568569,0.00039341607619033085,0.9842050004729322,0.9857471631534765,1.0,0.0,3.168392986272106,0.9940731996026281,0.0124492793183816,3.143992847174599,3.1927931253696133,3.162277660168379,1.7639320225002102,4.60522237142147,1.5613065982200613,0.019553028841984236,4.5668991391025076,4.643545603740432,4.3429448190325175,2.664105490757794
1.0,gemini-2.0-flash,6383,2.657722283591074,0.8343835569756897,0.010443674190115501,2.637253058312177,2.6781915088699706,2.4494897427831783,1.162277660168379,99.85332208470712,0.40192213989715875,0.005030712606675022,99.84346206918146,99.86318210023278,100.0,0.0,0.9985092147416861,0.004050171879016922,5.069452191955531e-05,0.9984098553045103,0.9986085741788618,1.0,0.0,7.4603046195714215,3.8905060589421194,0.048696043174117354,7.364862128760544,7.555747110382299,6.0,4.5,0.6487670242595858,0.10362175412864129,0.0012969956443656472,0.6462249595085238,0.6513090890106478,0.6666666666666666,0.13533834586466165,59.09076834726939,32.18714299119969,0.4028747111570216,58.30114842311965,59.88038827141913,62.79000000000002,54.135147058823506,0.9985332208470709,0.004019221398971592,5.030712606675028e-05,0.9984346206918143,0.9986318210023274,1.0,0.0,13.736025236912434,37.50357285959186,0.4694185217773263,12.815981840552844,14.656068633272024,0.0,0.0,6.664539068670491,5.275766877580213,0.06603484681812354,6.53511314718235,6.793964990158632,5.864090909090912,7.6485714285714295,0.9914706622670758,0.0251827130995809,0.0003152028208566906,0.9908528760903713,0.9920884484437803,1.0,0.0,2.669081128521842,0.8543715003665961,0.01069385597612975,2.6481215559527693,2.6900407010909144,2.4494897427831783,1.162277660168379,3.8567245791004017,1.220909343686074,0.015281676268096222,3.8267730439915324,3.886676114209271,3.3486637593074837,1.4575547372545907
